13:56:16.007 > ets Jul 29 2019 12:21:46 
13:56:16.007 >  
13:56:16.007 > rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT) 
13:56:16.015 > configsip: 0, SPIWP:0xee 
13:56:16.017 > clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00 
13:56:16.022 > mode:DIO, clock div:2 
13:56:16.025 > load:0x3fff0030,len:1184 
13:56:16.028 > load:0x40078000,len:13232 
13:56:16.030 > load:0x40080400,len:3028 
13:56:16.033 > entry 0x400805e4 
13:56:17.172 > Presence,Fall_State,Distance_dm,Intensity,Breath_Rate,Heart_Rate,Raw_Hex 
17:38:43.978 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:44.980 > 7,55,0,0,0,0,53 59 80 03 00 01 07 37 54 43 
17:38:45.964 > 27,75,0,0,0,0,53 59 80 03 00 01 1B 4B 54 43 
17:38:46.959 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:38:47.952 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:48.946 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:49.959 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:50.933 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:38:51.926 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:52.921 > 18,66,0,0,0,0,53 59 80 03 00 01 12 42 54 43 
17:38:53.919 > 6,54,0,0,0,0,53 59 80 03 00 01 06 36 54 43 
17:38:54.907 > 46,94,0,0,0,0,53 59 80 03 00 01 2E 5E 54 43 
17:38:55.901 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:38:56.895 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:57.890 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:58.897 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:38:59.877 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:00.871 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:01.864 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:02.858 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:03.852 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:04.845 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:39:04.944 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:05.839 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:06.832 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:07.836 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:08.628 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:39:08.819 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:09.812 > 16,64,0,0,0,0,53 59 80 03 00 01 10 40 54 43 
17:39:09.935 > 16,64,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:39:10.807 > 44,92,0,0,0,0,53 59 80 03 00 01 2C 5C 54 43 
17:39:11.800 > 9,57,0,0,0,0,53 59 80 03 00 01 09 39 54 43 
17:39:12.815 > 8,56,0,0,0,0,53 59 80 03 00 01 08 38 54 43 
17:39:13.787 > 4,52,0,0,0,0,53 59 80 03 00 01 04 34 54 43 
17:39:14.781 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:15.775 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:16.775 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:17.762 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:18.756 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:19.749 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:20.743 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:21.754 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:22.731 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:23.724 > 3,51,0,0,0,0,53 59 80 03 00 01 03 33 54 43 
17:39:24.718 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:25.714 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:26.705 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:27.699 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:28.692 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:29.288 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:39:29.686 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:30.693 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:31.673 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:32.668 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:33.661 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:34.654 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:35.648 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:36.641 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:37.635 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:38.629 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:39.631 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:40.650 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:41.609 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:42.603 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:43.597 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:44.610 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:45.584 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:46.577 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:47.571 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:48.570 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:49.557 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:39:50.155 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:39:50.552 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
17:39:51.545 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:52.539 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:53.549 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:54.526 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:55.519 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:56.513 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:57.509 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:58.500 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:39:59.494 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:00.090 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:40:00.487 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:01.481 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:01.695 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:40:02.488 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:03.467 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:04.462 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:05.455 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:06.449 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:07.442 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:08.436 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:09.430 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:09.551 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:40:10.423 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:11.427 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:12.410 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:13.305 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:40:13.404 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:14.398 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:15.391 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:16.405 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:17.379 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:18.373 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:19.366 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:20.365 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:21.384 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:22.348 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:23.340 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:24.335 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:25.344 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:26.322 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:27.316 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:28.309 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:29.305 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:30.297 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:31.290 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:31.688 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:40:32.285 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:33.279 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:34.283 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:35.265 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:35.980 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:40:36.259 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:36.772 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:40:37.253 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:38.247 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:39.261 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:39.940 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:40:40.233 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:41.228 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:42.221 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:43.116 > ����������������������������������������������������������������49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:40:43.222 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:44.209 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:45.203 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:46.196 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:46.791 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:40:47.189 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:48.199 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:49.177 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:50.171 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:50.867 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:40:51.165 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:52.160 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:53.152 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:40:53.947 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:40:54.145 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:55.139 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:56.133 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:57.139 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:58.120 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:40:59.114 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:00.108 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:01.102 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:02.117 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:03.088 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:03.884 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:41:04.082 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:05.076 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:06.078 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:07.063 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:07.362 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:41:07.775 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:41:08.057 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
17:41:09.051 > 39,87,0,0,0,0,53 59 80 03 00 01 27 57 54 43 
17:41:09.172 > 39,87,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:41:10.044 > 49,97,0,0,0,0,53 59 80 03 00 01 31 61 54 43 
17:41:11.056 > 59,107,0,0,0,0,53 59 80 03 00 01 3B 6B 54 43 
17:41:12.031 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:13.025 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:14.019 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:15.017 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:16.005 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:17.000 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:17.993 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:18.986 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:19.995 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:20.974 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:21.968 > 52,100,0,0,0,0,53 59 80 03 00 01 34 64 54 43 
17:41:22.961 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:23.955 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:24.948 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:25.942 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:26.935 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:27.929 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:28.934 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:29.916 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:30.910 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:31.108 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:41:31.904 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:32.897 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:33.891 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:34.884 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:35.877 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:36.871 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:37.873 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:38.163 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:41:38.858 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:39.852 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:40.845 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:41.839 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:42.852 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:43.826 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:44.819 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:45.813 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:46.608 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:41:46.812 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:47.801 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:41:47.999 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:41:48.794 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:49.787 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:50.781 > 19,67,0,0,0,0,53 59 80 03 00 01 13 43 54 43 
17:41:51.791 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:52.768 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:53.762 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:54.754 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:55.751 > 27,75,0,0,0,0,53 59 80 03 00 01 1B 4B 54 43 
17:41:56.742 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:57.736 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:58.729 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:41:59.723 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:00.320 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:42:00.729 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:01.710 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:02.704 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:03.698 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:04.691 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:05.684 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:06.678 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:42:06.777 > 27,75,0,0,0,0,53 59 80 03 00 01 1B 4B 54 43 
17:42:07.672 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:08.665 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:08.787 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:42:09.668 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:10.653 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:11.646 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:12.640 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:13.633 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:14.646 > 35,83,0,0,0,0,53 59 80 03 00 01 23 53 54 43 
17:42:15.621 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:16.615 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:17.608 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:18.005 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:42:18.606 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:19.098 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:42:19.595 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:20.588 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:21.582 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:22.576 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:23.586 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:24.563 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:25.556 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:26.551 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:27.546 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:28.537 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:29.531 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:30.525 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:31.518 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:31.732 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:42:32.524 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:33.506 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:42:33.605 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:34.500 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:35.493 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:36.486 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:36.983 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:42:37.390 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:42:37.504 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:38.474 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:39.468 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:40.461 > 28,76,0,0,0,0,53 59 80 03 00 01 1C 4C 54 43 
17:42:41.463 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:42.448 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:43.441 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:43.953 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:42:44.435 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:45.429 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:46.442 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:46.720 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:42:47.416 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:48.410 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:49.403 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:49.900 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:42:50.402 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:51.391 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:52.384 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:53.378 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:54.371 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:55.380 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:56.359 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:57.353 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:42:57.650 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:42:58.347 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:42:59.340 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:00.334 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:01.327 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:02.321 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:03.314 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:03.911 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:43:04.320 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:43:05.302 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:43:06.296 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:43:07.289 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:43:07.389 > 2,49,0,0,0,0,53 59 80 02 00 01 02 31 54 43 
17:43:08.283 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:08.404 > 2,50,0,0,0,0,53 59 01 01 00 01 0F BE 54 43 
17:43:09.298 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:10.271 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:11.263 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:12.257 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:13.259 > 2,50,0,0,0,0,53 59 80 03 00 01 02 32 54 43 
17:43:14.163 > 1,48,0,0,0,0,53 59 80 02 00 01 01 30 54 43 
17:43:14.277 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
17:43:15.238 > 1,49,0,0,0,0,53 59 80 03 00 01 01 31 54 43 
